3.9984 	DEBUG 	Fullscreen settings ignored as running in pilot mode.
7.8409 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.8423 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.8436 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.8448 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.8458 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.8468 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.8480 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.8494 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.8506 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.8518 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.8532 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.8544 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.8557 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.8562 	DEBUG 	Uploading Texture Font fontname to graphics card
7.8574 	DEBUG 	Upload of Texture Font fontname complete
7.9046 	EXP 	Created real_test_notice = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, image='real_test_notice.PNG', interpolate=True, mask=None, maskParams=None, name='real_test_notice', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([1.8, 0.9]), texRes=128.0, units='height', win=Window(...))
7.9066 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
7.9332 	EXP 	Created prog = Progress(__class__=<class 'psychopy.visual.progress.Progress'>, anchor=('left', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-2, draggable=False, fillColor=array([0, 0, 0]), fillColorSpace='rgb', fillRGB=array([0, 0, 0]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=4.0, name='prog', opacity=1.0, ori=0.0, pos=array([-0.25, -0.2 ]), size=array([0.5 , 0.05]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
7.9345 	EXP 	Created progBar = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('left', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-2, draggable=False, fillColor=array([-1.    , -1.    ,  0.0902]), fillColorSpace='rgb', fillRGB=array([-1.    , -1.    ,  0.0902]), interpolate=True, lineColor=array([0., 0., 0.]), lineColorSpace='rgb', lineRGB=array([0, 0, 0]), lineWidth=1.5, name='progBar', opacity=1.0, ori=0.0, pos=array([-0.25, -0.2 ]), size=array([0.5 , 0.05]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
7.9609 	EXP 	Created prog_2 = Progress(__class__=<class 'psychopy.visual.progress.Progress'>, anchor=('left', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-2, draggable=False, fillColor=array([0, 0, 0]), fillColorSpace='rgb', fillRGB=array([0, 0, 0]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=4.0, name='prog_2', opacity=1.0, ori=0.0, pos=array([-0.25, -0.2 ]), size=array([0.5 , 0.05]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
7.9622 	EXP 	Created prog_2Bar = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('left', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-2, draggable=False, fillColor=array([-1.    , -1.    ,  0.0902]), fillColorSpace='rgb', fillRGB=array([-1.    , -1.    ,  0.0902]), interpolate=True, lineColor=array([0., 0., 0.]), lineColorSpace='rgb', lineRGB=array([0, 0, 0]), lineWidth=1.5, name='prog_2Bar', opacity=1.0, ori=0.0, pos=array([-0.25, -0.2 ]), size=array([0.5 , 0.05]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
8.0096 	EXP 	Created thanks_messge = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, draggable=False, flipHoriz=False, flipVert=False, image='thank_you.PNG', interpolate=True, mask=None, maskParams=None, name='thanks_messge', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([2.1, 1. ]), texRes=128.0, units='height', win=Window(...))
0.0219 	EXP 	textbox_2: autoLog = True
0.0219 	EXP 	prog: direction = 'horizontal'
0.0219 	EXP 	prog: progress = 0.0
0.0219 	EXP 	prog_2: direction = 'horizontal'
0.0219 	EXP 	prog_2: progress = 0.0
0.0219 	EXP 	textbox_2: autoLog = True
0.0219 	EXP 	prog: direction = 'horizontal'
0.0219 	EXP 	prog: progress = 0.0
0.0219 	EXP 	prog_2: direction = 'horizontal'
0.0219 	EXP 	prog_2: progress = 0.0
0.0219 	EXP 	thank_you_message: autoLog = True
0.0671 	EXP 	welcome_image: autoDraw = True
1.5415 	DATA 	Keypress: t
1.5681 	DATA 	Keypress: e
1.6014 	DATA 	Keypress: s
1.6350 	DATA 	Keypress: t
1.6849 	DATA 	Keypress: return
1.9212 	DATA 	Mouse: Left button down, pos=(382,332)
2.0031 	INFO 	Keyboard events cleared
2.0513 	DATA 	Mouse:  Left button up, pos=(382,332)
3.0671 	DATA 	Keypress: a
3.0733 	DEBUG 	Read excel file with openpyxl: practice_trials.xlsx
3.0736 	EXP 	Imported practice_trials.xlsx as conditions, 3 conditions, 4 params
3.0738 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'word1': 'cottage', 'word2': 'swiss', 'word3': 'cake', 'solution': 'cheese', 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
3.0800 	EXP 	welcome_image: autoDraw = False
3.0800 	EXP 	text: autoDraw = True
3.8308 	EXP 	text: autoDraw = False
4.0724 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.0768 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.0800 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.0822 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.0845 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.0865 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.0888 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.0902 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.0925 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.0928 	DEBUG 	Uploading Texture Font fontname to graphics card
4.0938 	DEBUG 	Upload of Texture Font fontname complete
4.1156 	EXP 	text: autoDraw = False
4.1156 	EXP 	textbox_2: autoDraw = True
4.1156 	EXP 	prog: autoDraw = True
4.2806 	INFO 	Keyboard events cleared
4.5667 	DATA 	Keypress: t
4.5696 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.5699 	DEBUG 	Uploading Texture Font fontname to graphics card
4.5710 	DEBUG 	Upload of Texture Font fontname complete
4.5736 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.5758 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.5779 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.5799 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.5811 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.5822 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.5839 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.5853 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.5863 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.5866 	DEBUG 	Uploading Texture Font fontname to graphics card
4.5876 	DEBUG 	Upload of Texture Font fontname complete
4.5946 	DATA 	Keypress: e
4.6164 	EXP 	textbox_2: autoDraw = False
4.6164 	EXP 	prog: autoDraw = False
4.6164 	EXP 	prog_2: autoDraw = True
4.6342 	DATA 	Keypress: s
4.6358 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.6360 	DEBUG 	Uploading Texture Font fontname to graphics card
4.6366 	DEBUG 	Upload of Texture Font fontname complete
4.6673 	DATA 	Keypress: t
4.7173 	DATA 	Keypress: return
4.7324 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'word1': 'cream', 'word2': 'skate', 'word3': 'water', 'solution': 'ice', 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
4.7465 	EXP 	prog_2: autoDraw = False
4.7465 	EXP 	text: autoDraw = True
5.4966 	EXP 	text: autoDraw = False
5.7345 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.7348 	DEBUG 	Uploading Texture Font fontname to graphics card
5.7354 	DEBUG 	Upload of Texture Font fontname complete
5.7474 	EXP 	text: autoDraw = False
5.7474 	EXP 	textbox_2: autoDraw = True
5.7474 	EXP 	prog: autoDraw = True
5.9463 	INFO 	Keyboard events cleared
6.0490 	DATA 	Keypress: t
6.0627 	EXP 	textbox_2: autoDraw = False
6.0627 	EXP 	prog: autoDraw = False
6.0627 	EXP 	prog_2: autoDraw = True
6.0844 	DATA 	Keypress: e
6.1176 	DATA 	Keypress: s
6.1510 	DATA 	Keypress: t
6.2007 	DATA 	Keypress: return
6.2153 	EXP 	New trial (rep=0, index=2): <Trial 2 (2 in rep 0) data={'word1': 'rocking', 'word2': 'wheel', 'word3': 'high', 'solution': 'horse', 'thisN': 2, 'thisTrialN': 2, 'thisRepN': 0}>
6.2292 	EXP 	prog_2: autoDraw = False
6.2292 	EXP 	text: autoDraw = True
6.9788 	EXP 	text: autoDraw = False
7.2169 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.2183 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.2186 	DEBUG 	Uploading Texture Font fontname to graphics card
7.2192 	DEBUG 	Upload of Texture Font fontname complete
7.2301 	EXP 	text: autoDraw = False
7.2301 	EXP 	textbox_2: autoDraw = True
7.2301 	EXP 	prog: autoDraw = True
7.4288 	INFO 	Keyboard events cleared
7.5144 	DATA 	Keypress: t
7.5285 	EXP 	textbox_2: autoDraw = False
7.5285 	EXP 	prog: autoDraw = False
7.5285 	EXP 	prog_2: autoDraw = True
7.5494 	DATA 	Keypress: e
7.5827 	DATA 	Keypress: s
7.6157 	DATA 	Keypress: t
7.6492 	DATA 	Keypress: return
7.6795 	EXP 	prog_2: autoDraw = False
7.6795 	EXP 	real_test_notice: autoDraw = True
9.0002 	DATA 	Keypress: d
9.0026 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.0029 	DEBUG 	Uploading Texture Font fontname to graphics card
9.0036 	DEBUG 	Upload of Texture Font fontname complete
9.6654 	INFO 	Keyboard events cleared
10.0480 	DATA 	Mouse: Left button down, pos=(482,318)
10.0683 	DEBUG 	Read excel file with openpyxl: CRA_conditions.xlsx
10.0721 	EXP 	Imported CRA_conditions.xlsx as conditions, 60 conditions, 4 params
10.0727 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'word1': 'fox', 'word2': 'man', 'word3': 'peep', 'solution': 'hole', 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
10.0767 	EXP 	real_test_notice: autoDraw = False
10.0767 	EXP 	text: autoDraw = True
10.1300 	DATA 	Mouse:  Left button up, pos=(482,318)
10.8273 	EXP 	text: autoDraw = False
11.0528 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.0568 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
11.0574 	DEBUG 	Uploading Texture Font fontname to graphics card
11.0583 	DEBUG 	Upload of Texture Font fontname complete
11.0775 	EXP 	text: autoDraw = False
11.0775 	EXP 	textbox_2: autoDraw = True
11.0775 	EXP 	prog: autoDraw = True
11.2604 	INFO 	Keyboard events cleared
11.5464 	DATA 	Keypress: t
11.5601 	EXP 	textbox_2: autoDraw = False
11.5601 	EXP 	prog: autoDraw = False
11.5601 	EXP 	prog_2: autoDraw = True
11.5819 	DATA 	Keypress: e
11.6149 	DATA 	Keypress: s
11.6489 	DATA 	Keypress: t
11.6981 	DATA 	Keypress: return
11.7129 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'word1': 'cover', 'word2': 'arm', 'word3': 'wear', 'solution': 'under', 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
11.7265 	EXP 	prog_2: autoDraw = False
11.7265 	EXP 	text: autoDraw = True
12.4765 	EXP 	text: autoDraw = False
12.7184 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
12.7190 	DEBUG 	Uploading Texture Font fontname to graphics card
12.7197 	DEBUG 	Upload of Texture Font fontname complete
12.7435 	EXP 	text: autoDraw = False
12.7435 	EXP 	textbox_2: autoDraw = True
12.7435 	EXP 	prog: autoDraw = True
12.9263 	INFO 	Keyboard events cleared
13.0129 	DATA 	Keypress: t
13.0260 	EXP 	textbox_2: autoDraw = False
13.0260 	EXP 	prog: autoDraw = False
13.0260 	EXP 	prog_2: autoDraw = True
13.0494 	DATA 	Keypress: e
13.0815 	DATA 	Keypress: s
13.1147 	DATA 	Keypress: t
13.1641 	DATA 	Keypress: return
13.1783 	EXP 	New trial (rep=0, index=2): <Trial 2 (2 in rep 0) data={'word1': 'river', 'word2': 'note', 'word3': 'account', 'solution': 'bank', 'thisN': 2, 'thisTrialN': 2, 'thisRepN': 0}>
13.1924 	EXP 	prog_2: autoDraw = False
13.1924 	EXP 	text: autoDraw = True
13.9425 	EXP 	text: autoDraw = False
14.1832 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.1838 	DEBUG 	Uploading Texture Font fontname to graphics card
14.1846 	DEBUG 	Upload of Texture Font fontname complete
14.1934 	EXP 	text: autoDraw = False
14.1934 	EXP 	textbox_2: autoDraw = True
14.1934 	EXP 	prog: autoDraw = True
14.3923 	INFO 	Keyboard events cleared
14.4613 	DATA 	Keypress: t
14.4752 	EXP 	textbox_2: autoDraw = False
14.4752 	EXP 	prog: autoDraw = False
14.4752 	EXP 	prog_2: autoDraw = True
14.4959 	DATA 	Keypress: e
14.5135 	DATA 	Keypress: s
14.5461 	DATA 	Keypress: t
14.5958 	DATA 	Keypress: return
14.6115 	EXP 	New trial (rep=0, index=3): <Trial 3 (3 in rep 0) data={'word1': 'cat', 'word2': 'number', 'word3': 'phone', 'solution': 'call', 'thisN': 3, 'thisTrialN': 3, 'thisRepN': 0}>
14.6250 	EXP 	prog_2: autoDraw = False
14.6250 	EXP 	text: autoDraw = True
15.3750 	EXP 	text: autoDraw = False
15.6140 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.6143 	DEBUG 	Uploading Texture Font fontname to graphics card
